Using TensorFlow backend.
2018-02-01 18:25:19.097888: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

33984/50000 [===================>..........] - ETA: 2s - loss: 0.5938
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5938
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5939
34944/50000 [===================>..........] - ETA: 2s - loss: 0.5939
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5939
35584/50000 [====================>.........] - ETA: 2s - loss: 0.5939
35904/50000 [====================>.........] - ETA: 2s - loss: 0.5938
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5937
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5936
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5936
37184/50000 [=====================>........] - ETA: 2s - loss: 0.5936
37504/50000 [=====================>........] - ETA: 2s - loss: 0.5935
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5935
38144/50000 [=====================>........] - ETA: 2s - loss: 0.5936
38464/50000 [======================>.......] - ETA: 2s - loss: 0.5936
38784/50000 [======================>.......] - ETA: 1s - loss: 0.5936
39104/50000 [======================>.......] - ETA: 1s - loss: 0.5936
39424/50000 [======================>.......] - ETA: 1s - loss: 0.5937
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5937
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5936
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5937
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5937
41024/50000 [=======================>......] - ETA: 1s - loss: 0.5937
41344/50000 [=======================>......] - ETA: 1s - loss: 0.5937
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5937
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5937
42304/50000 [========================>.....] - ETA: 1s - loss: 0.5938
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5938
42944/50000 [========================>.....] - ETA: 1s - loss: 0.5938
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5939
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5939
43904/50000 [=========================>....] - ETA: 1s - loss: 0.5939
44224/50000 [=========================>....] - ETA: 1s - loss: 0.5939
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5938
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5938
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5938
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5939
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5939
46144/50000 [==========================>...] - ETA: 0s - loss: 0.5940
46464/50000 [==========================>...] - ETA: 0s - loss: 0.5940
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5941
47104/50000 [===========================>..] - ETA: 0s - loss: 0.5941
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5941
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5941
48064/50000 [===========================>..] - ETA: 0s - loss: 0.5941
48384/50000 [============================>.] - ETA: 0s - loss: 0.5940
48704/50000 [============================>.] - ETA: 0s - loss: 0.5940
49024/50000 [============================>.] - ETA: 0s - loss: 0.5940
49344/50000 [============================>.] - ETA: 0s - loss: 0.5940
49664/50000 [============================>.] - ETA: 0s - loss: 0.5939
49984/50000 [============================>.] - ETA: 0s - loss: 0.5940
50000/50000 [==============================] - 9s 188us/step - loss: 0.5940 - val_loss: 0.5917
Epoch 33/50

   64/50000 [..............................] - ETA: 10s - loss: 0.5937
  384/50000 [..............................] - ETA: 8s - loss: 0.5904
  704/50000 [..............................] - ETA: 8s - loss: 0.5896
 1024/50000 [..............................] - ETA: 8s - loss: 0.5892
 1344/50000 [..............................] - ETA: 8s - loss: 0.5898
 1664/50000 [..............................] - ETA: 8s - loss: 0.5892
 1984/50000 [>.............................] - ETA: 8s - loss: 0.5886
 2304/50000 [>.............................] - ETA: 8s - loss: 0.5891
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5899
 2944/50000 [>.............................] - ETA: 8s - loss: 0.5895
 3264/50000 [>.............................] - ETA: 8s - loss: 0.5889
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5892
 3904/50000 [=>............................] - ETA: 8s - loss: 0.5897
 4224/50000 [=>............................] - ETA: 7s - loss: 0.5898
 4544/50000 [=>............................] - ETA: 7s - loss: 0.5902
 4864/50000 [=>............................] - ETA: 7s - loss: 0.5906
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5910
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.5917
 5824/50000 [==>...........................] - ETA: 7s - loss: 0.5923
 6144/50000 [==>...........................] - ETA: 7s - loss: 0.5927
 6464/50000 [==>...........................] - ETA: 7s - loss: 0.5932
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5930
 7104/50000 [===>..........................] - ETA: 7s - loss: 0.5931
 7424/50000 [===>..........................] - ETA: 7s - loss: 0.5929
 7744/50000 [===>..........................] - ETA: 7s - loss: 0.5927
 8064/50000 [===>..........................] - ETA: 7s - loss: 0.5926
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5925
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5927
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5926
 9344/50000 [====>.........................] - ETA: 7s - loss: 0.5923
 9664/50000 [====>.........................] - ETA: 7s - loss: 0.5923
 9984/50000 [====>.........................] - ETA: 6s - loss: 0.5921
10304/50000 [=====>........................] - ETA: 6s - loss: 0.5921
10624/50000 [=====>........................] - ETA: 6s - loss: 0.5921
10944/50000 [=====>........................] - ETA: 6s - loss: 0.5922
11264/50000 [=====>........................] - ETA: 6s - loss: 0.5923
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5923
11904/50000 [======>.......................] - ETA: 6s - loss: 0.5925
12224/50000 [======>.......................] - ETA: 6s - loss: 0.5925
12544/50000 [======>.......................] - ETA: 6s - loss: 0.5924
12864/50000 [======>.......................] - ETA: 6s - loss: 0.5923
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5924
13504/50000 [=======>......................] - ETA: 6s - loss: 0.5925
13824/50000 [=======>......................] - ETA: 6s - loss: 0.5925
14144/50000 [=======>......................] - ETA: 6s - loss: 0.5924
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5923
14784/50000 [=======>......................] - ETA: 6s - loss: 0.5923
15104/50000 [========>.....................] - ETA: 6s - loss: 0.5923
15424/50000 [========>.....................] - ETA: 6s - loss: 0.5924
15744/50000 [========>.....................] - ETA: 5s - loss: 0.5924
16064/50000 [========>.....................] - ETA: 5s - loss: 0.5924
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5924
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5924
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5923
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5924
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5924
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5923
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5925
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5924
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5924
19200/50000 [==========>...................] - ETA: 5s - loss: 0.5924
19520/50000 [==========>...................] - ETA: 5s - loss: 0.5923
19840/50000 [==========>...................] - ETA: 5s - loss: 0.5923
20160/50000 [===========>..................] - ETA: 5s - loss: 0.5924
20480/50000 [===========>..................] - ETA: 5s - loss: 0.5924
20800/50000 [===========>..................] - ETA: 5s - loss: 0.5924
21120/50000 [===========>..................] - ETA: 5s - loss: 0.5924
21440/50000 [===========>..................] - ETA: 5s - loss: 0.5925
21696/50000 [============>.................] - ETA: 5s - loss: 0.5927
22016/50000 [============>.................] - ETA: 4s - loss: 0.5930
22336/50000 [============>.................] - ETA: 4s - loss: 0.5933
22656/50000 [============>.................] - ETA: 4s - loss: 0.5936
22976/50000 [============>.................] - ETA: 4s - loss: 0.5937
23296/50000 [============>.................] - ETA: 4s - loss: 0.5938
23616/50000 [=============>................] - ETA: 4s - loss: 0.5937
23936/50000 [=============>................] - ETA: 4s - loss: 0.5937
24256/50000 [=============>................] - ETA: 4s - loss: 0.5936
24576/50000 [=============>................] - ETA: 4s - loss: 0.5937
24896/50000 [=============>................] - ETA: 4s - loss: 0.5937
25216/50000 [==============>...............] - ETA: 4s - loss: 0.5937
25536/50000 [==============>...............] - ETA: 4s - loss: 0.5936
25856/50000 [==============>...............] - ETA: 4s - loss: 0.5936
26176/50000 [==============>...............] - ETA: 4s - loss: 0.5937
26496/50000 [==============>...............] - ETA: 4s - loss: 0.5936
26816/50000 [===============>..............] - ETA: 4s - loss: 0.5935
27136/50000 [===============>..............] - ETA: 4s - loss: 0.5935
27456/50000 [===============>..............] - ETA: 3s - loss: 0.5935
27776/50000 [===============>..............] - ETA: 3s - loss: 0.5935
28096/50000 [===============>..............] - ETA: 3s - loss: 0.5933
28416/50000 [================>.............] - ETA: 3s - loss: 0.5933
28736/50000 [================>.............] - ETA: 3s - loss: 0.5933
29056/50000 [================>.............] - ETA: 3s - loss: 0.5933
29376/50000 [================>.............] - ETA: 3s - loss: 0.5933
29696/50000 [================>.............] - ETA: 3s - loss: 0.5933
30016/50000 [=================>............] - ETA: 3s - loss: 0.5932
30336/50000 [=================>............] - ETA: 3s - loss: 0.5932
30656/50000 [=================>............] - ETA: 3s - loss: 0.5932
30976/50000 [=================>............] - ETA: 3s - loss: 0.5933
31296/50000 [=================>............] - ETA: 3s - loss: 0.5933
31616/50000 [=================>............] - ETA: 3s - loss: 0.5934
31936/50000 [==================>...........] - ETA: 3s - loss: 0.5934
32256/50000 [==================>...........] - ETA: 3s - loss: 0.5933
32576/50000 [==================>...........] - ETA: 3s - loss: 0.5933
32896/50000 [==================>...........] - ETA: 3s - loss: 0.5934
33216/50000 [==================>...........] - ETA: 2s - loss: 0.5934
33536/50000 [===================>..........] - ETA: 2s - loss: 0.5934
33856/50000 [===================>..........] - ETA: 2s - loss: 0.5934
34176/50000 [===================>..........] - ETA: 2s - loss: 0.5934
34496/50000 [===================>..........] - ETA: 2s - loss: 0.5932
34816/50000 [===================>..........] - ETA: 2s - loss: 0.5932
35136/50000 [====================>.........] - ETA: 2s - loss: 0.5931
35456/50000 [====================>.........] - ETA: 2s - loss: 0.5931
35776/50000 [====================>.........] - ETA: 2s - loss: 0.5931
36096/50000 [====================>.........] - ETA: 2s - loss: 0.5931
36416/50000 [====================>.........] - ETA: 2s - loss: 0.5931
36736/50000 [=====================>........] - ETA: 2s - loss: 0.5931
37056/50000 [=====================>........] - ETA: 2s - loss: 0.5932
37376/50000 [=====================>........] - ETA: 2s - loss: 0.5932
37696/50000 [=====================>........] - ETA: 2s - loss: 0.5932
38016/50000 [=====================>........] - ETA: 2s - loss: 0.5932
38336/50000 [======================>.......] - ETA: 2s - loss: 0.5932
38656/50000 [======================>.......] - ETA: 1s - loss: 0.5932
38976/50000 [======================>.......] - ETA: 1s - loss: 0.5931
39296/50000 [======================>.......] - ETA: 1s - loss: 0.5931
39616/50000 [======================>.......] - ETA: 1s - loss: 0.5932
39936/50000 [======================>.......] - ETA: 1s - loss: 0.5932
40256/50000 [=======================>......] - ETA: 1s - loss: 0.5933
40576/50000 [=======================>......] - ETA: 1s - loss: 0.5933
40896/50000 [=======================>......] - ETA: 1s - loss: 0.5933
41216/50000 [=======================>......] - ETA: 1s - loss: 0.5933
41536/50000 [=======================>......] - ETA: 1s - loss: 0.5933
41856/50000 [========================>.....] - ETA: 1s - loss: 0.5933
42176/50000 [========================>.....] - ETA: 1s - loss: 0.5934
42496/50000 [========================>.....] - ETA: 1s - loss: 0.5933
42816/50000 [========================>.....] - ETA: 1s - loss: 0.5932
43136/50000 [========================>.....] - ETA: 1s - loss: 0.5932
43456/50000 [=========================>....] - ETA: 1s - loss: 0.5931
43776/50000 [=========================>....] - ETA: 1s - loss: 0.5931
44096/50000 [=========================>....] - ETA: 1s - loss: 0.5932
44416/50000 [=========================>....] - ETA: 0s - loss: 0.5932
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5932
45056/50000 [==========================>...] - ETA: 0s - loss: 0.5933
45376/50000 [==========================>...] - ETA: 0s - loss: 0.5934
