Using TensorFlow backend.
2018-01-30 18:48:11.773928: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Reading TRAIN data...
Reading TEST data...
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

36864/50000 [=====================>........] - ETA: 1s - loss: 0.1063
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1063
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1063
38912/50000 [======================>.......] - ETA: 1s - loss: 0.1063
39424/50000 [======================>.......] - ETA: 1s - loss: 0.1063
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1064
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1064
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1063
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1063
42752/50000 [========================>.....] - ETA: 0s - loss: 0.1064
43264/50000 [========================>.....] - ETA: 0s - loss: 0.1063
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1064
44288/50000 [=========================>....] - ETA: 0s - loss: 0.1064
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1063
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1063
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1063
47360/50000 [===========================>..] - ETA: 0s - loss: 0.1063
48640/50000 [============================>.] - ETA: 0s - loss: 0.1063
49920/50000 [============================>.] - ETA: 0s - loss: 0.1064
50000/50000 [==============================] - 5s 101us/step - loss: 0.1064 - val_loss: 0.1045
Epoch 43/50

  256/50000 [..............................] - ETA: 2s - loss: 0.1118
 1536/50000 [..............................] - ETA: 2s - loss: 0.1076
 2816/50000 [>.............................] - ETA: 2s - loss: 0.1074
 4096/50000 [=>............................] - ETA: 2s - loss: 0.1069
 5376/50000 [==>...........................] - ETA: 1s - loss: 0.1069
 6656/50000 [==>...........................] - ETA: 1s - loss: 0.1064
 7936/50000 [===>..........................] - ETA: 1s - loss: 0.1061
 9216/50000 [====>.........................] - ETA: 1s - loss: 0.1060
10496/50000 [=====>........................] - ETA: 1s - loss: 0.1061
11776/50000 [======>.......................] - ETA: 1s - loss: 0.1061
13056/50000 [======>.......................] - ETA: 1s - loss: 0.1060
14336/50000 [=======>......................] - ETA: 1s - loss: 0.1060
15616/50000 [========>.....................] - ETA: 1s - loss: 0.1059
16896/50000 [=========>....................] - ETA: 1s - loss: 0.1058
18176/50000 [=========>....................] - ETA: 1s - loss: 0.1057
19456/50000 [==========>...................] - ETA: 1s - loss: 0.1056
20736/50000 [===========>..................] - ETA: 1s - loss: 0.1056
22016/50000 [============>.................] - ETA: 1s - loss: 0.1056
23296/50000 [============>.................] - ETA: 1s - loss: 0.1056
24576/50000 [=============>................] - ETA: 1s - loss: 0.1056
25856/50000 [==============>...............] - ETA: 1s - loss: 0.1056
27136/50000 [===============>..............] - ETA: 0s - loss: 0.1056
28416/50000 [================>.............] - ETA: 0s - loss: 0.1056
29696/50000 [================>.............] - ETA: 0s - loss: 0.1056
30976/50000 [=================>............] - ETA: 0s - loss: 0.1055
32256/50000 [==================>...........] - ETA: 0s - loss: 0.1055
33536/50000 [===================>..........] - ETA: 0s - loss: 0.1055
34816/50000 [===================>..........] - ETA: 0s - loss: 0.1054
36096/50000 [====================>.........] - ETA: 0s - loss: 0.1055
37376/50000 [=====================>........] - ETA: 0s - loss: 0.1054
38656/50000 [======================>.......] - ETA: 0s - loss: 0.1055
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1055
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1055
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1055
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1055
44800/50000 [=========================>....] - ETA: 0s - loss: 0.1055
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1055
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1054
48128/50000 [===========================>..] - ETA: 0s - loss: 0.1054
49408/50000 [============================>.] - ETA: 0s - loss: 0.1054
50000/50000 [==============================] - 2s 49us/step - loss: 0.1054 - val_loss: 0.1036
Epoch 44/50

  256/50000 [..............................] - ETA: 2s - loss: 0.1069
 1536/50000 [..............................] - ETA: 2s - loss: 0.1059
 2560/50000 [>.............................] - ETA: 2s - loss: 0.1054
 3584/50000 [=>............................] - ETA: 2s - loss: 0.1051
 4864/50000 [=>............................] - ETA: 2s - loss: 0.1052
 5888/50000 [==>...........................] - ETA: 2s - loss: 0.1052
 6912/50000 [===>..........................] - ETA: 2s - loss: 0.1053
 8192/50000 [===>..........................] - ETA: 2s - loss: 0.1052
 9472/50000 [====>.........................] - ETA: 1s - loss: 0.1053
10752/50000 [=====>........................] - ETA: 1s - loss: 0.1052
12032/50000 [======>.......................] - ETA: 1s - loss: 0.1052
13312/50000 [======>.......................] - ETA: 1s - loss: 0.1052
14592/50000 [=======>......................] - ETA: 1s - loss: 0.1051
15872/50000 [========>.....................] - ETA: 1s - loss: 0.1051
17152/50000 [=========>....................] - ETA: 1s - loss: 0.1051
18432/50000 [==========>...................] - ETA: 1s - loss: 0.1051
19712/50000 [==========>...................] - ETA: 1s - loss: 0.1051
20736/50000 [===========>..................] - ETA: 1s - loss: 0.1050
22016/50000 [============>.................] - ETA: 1s - loss: 0.1049
23296/50000 [============>.................] - ETA: 1s - loss: 0.1049
24576/50000 [=============>................] - ETA: 1s - loss: 0.1049
25856/50000 [==============>...............] - ETA: 1s - loss: 0.1049
27136/50000 [===============>..............] - ETA: 1s - loss: 0.1049
28416/50000 [================>.............] - ETA: 1s - loss: 0.1048
29696/50000 [================>.............] - ETA: 0s - loss: 0.1048
30976/50000 [=================>............] - ETA: 0s - loss: 0.1047
32256/50000 [==================>...........] - ETA: 0s - loss: 0.1047
33536/50000 [===================>..........] - ETA: 0s - loss: 0.1047
34816/50000 [===================>..........] - ETA: 0s - loss: 0.1047
36096/50000 [====================>.........] - ETA: 0s - loss: 0.1046
37376/50000 [=====================>........] - ETA: 0s - loss: 0.1047
38656/50000 [======================>.......] - ETA: 0s - loss: 0.1047
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1047
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1047
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1047
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1047
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1047
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1047
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1046
48896/50000 [============================>.] - ETA: 0s - loss: 0.1046
50000/50000 [==============================] - 3s 50us/step - loss: 0.1046 - val_loss: 0.1028
Epoch 45/50

  256/50000 [..............................] - ETA: 2s - loss: 0.1047
 1536/50000 [..............................] - ETA: 2s - loss: 0.1040
 2816/50000 [>.............................] - ETA: 2s - loss: 0.1040
 4096/50000 [=>............................] - ETA: 1s - loss: 0.1038
 5376/50000 [==>...........................] - ETA: 1s - loss: 0.1038
 6656/50000 [==>...........................] - ETA: 1s - loss: 0.1036
 7936/50000 [===>..........................] - ETA: 1s - loss: 0.1035
 9216/50000 [====>.........................] - ETA: 1s - loss: 0.1037
10496/50000 [=====>........................] - ETA: 1s - loss: 0.1038
11776/50000 [======>.......................] - ETA: 1s - loss: 0.1038
13056/50000 [======>.......................] - ETA: 1s - loss: 0.1040
14336/50000 [=======>......................] - ETA: 1s - loss: 0.1039
15616/50000 [========>.....................] - ETA: 1s - loss: 0.1039
16896/50000 [=========>....................] - ETA: 1s - loss: 0.1039
18176/50000 [=========>....................] - ETA: 1s - loss: 0.1039
19456/50000 [==========>...................] - ETA: 1s - loss: 0.1038
20736/50000 [===========>..................] - ETA: 1s - loss: 0.1038
22016/50000 [============>.................] - ETA: 1s - loss: 0.1039
23296/50000 [============>.................] - ETA: 1s - loss: 0.1039
24576/50000 [=============>................] - ETA: 1s - loss: 0.1038
25856/50000 [==============>...............] - ETA: 1s - loss: 0.1038
27136/50000 [===============>..............] - ETA: 0s - loss: 0.1039
28416/50000 [================>.............] - ETA: 0s - loss: 0.1039
29696/50000 [================>.............] - ETA: 0s - loss: 0.1039
30976/50000 [=================>............] - ETA: 0s - loss: 0.1040
32256/50000 [==================>...........] - ETA: 0s - loss: 0.1040
33536/50000 [===================>..........] - ETA: 0s - loss: 0.1040
34816/50000 [===================>..........] - ETA: 0s - loss: 0.1040
36096/50000 [====================>.........] - ETA: 0s - loss: 0.1040
37376/50000 [=====================>........] - ETA: 0s - loss: 0.1040
38656/50000 [======================>.......] - ETA: 0s - loss: 0.1039
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1039
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1039
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1039
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1039
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1039
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1038
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1038
48896/50000 [============================>.] - ETA: 0s - loss: 0.1038
50000/50000 [==============================] - 2s 48us/step - loss: 0.1038 - val_loss: 0.1020
Epoch 46/50

  256/50000 [..............................] - ETA: 2s - loss: 0.1067
 1536/50000 [..............................] - ETA: 2s - loss: 0.1044
 2816/50000 [>.............................] - ETA: 2s - loss: 0.1038
 4096/50000 [=>............................] - ETA: 1s - loss: 0.1037
 5376/50000 [==>...........................] - ETA: 1s - loss: 0.1036
 6656/50000 [==>...........................] - ETA: 1s - loss: 0.1034
 7936/50000 [===>..........................] - ETA: 1s - loss: 0.1035
 9216/50000 [====>.........................] - ETA: 1s - loss: 0.1033
10496/50000 [=====>........................] - ETA: 1s - loss: 0.1033
11776/50000 [======>.......................] - ETA: 1s - loss: 0.1033
13056/50000 [======>.......................] - ETA: 1s - loss: 0.1034
14336/50000 [=======>......................] - ETA: 1s - loss: 0.1034
15616/50000 [========>.....................] - ETA: 1s - loss: 0.1034
16896/50000 [=========>....................] - ETA: 1s - loss: 0.1034
18176/50000 [=========>....................] - ETA: 1s - loss: 0.1034
19456/50000 [==========>...................] - ETA: 1s - loss: 0.1034
20736/50000 [===========>..................] - ETA: 1s - loss: 0.1034
22016/50000 [============>.................] - ETA: 1s - loss: 0.1034
23296/50000 [============>.................] - ETA: 1s - loss: 0.1034
24576/50000 [=============>................] - ETA: 1s - loss: 0.1033
25856/50000 [==============>...............] - ETA: 1s - loss: 0.1033
27136/50000 [===============>..............] - ETA: 0s - loss: 0.1033
28416/50000 [================>.............] - ETA: 0s - loss: 0.1033
29696/50000 [================>.............] - ETA: 0s - loss: 0.1032
30976/50000 [=================>............] - ETA: 0s - loss: 0.1032
32256/50000 [==================>...........] - ETA: 0s - loss: 0.1032
33536/50000 [===================>..........] - ETA: 0s - loss: 0.1032
34816/50000 [===================>..........] - ETA: 0s - loss: 0.1032
36096/50000 [====================>.........] - ETA: 0s - loss: 0.1032
37376/50000 [=====================>........] - ETA: 0s - loss: 0.1032
38656/50000 [======================>.......] - ETA: 0s - loss: 0.1031
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1031
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1031
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1031
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1031
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1031
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1031
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1030
48640/50000 [============================>.] - ETA: 0s - loss: 0.1030
49920/50000 [============================>.] - ETA: 0s - loss: 0.1030
50000/50000 [==============================] - 2s 49us/step - loss: 0.1030 - val_loss: 0.1012
Epoch 47/50

  256/50000 [..............................] - ETA: 3s - loss: 0.1036
 1536/50000 [..............................] - ETA: 2s - loss: 0.1034
 2816/50000 [>.............................] - ETA: 2s - loss: 0.1030
 4096/50000 [=>............................] - ETA: 1s - loss: 0.1022
 5376/50000 [==>...........................] - ETA: 1s - loss: 0.1020
 6656/50000 [==>...........................] - ETA: 1s - loss: 0.1020
 7936/50000 [===>..........................] - ETA: 1s - loss: 0.1020
 9216/50000 [====>.........................] - ETA: 1s - loss: 0.1022
10496/50000 [=====>........................] - ETA: 1s - loss: 0.1023
11776/50000 [======>.......................] - ETA: 1s - loss: 0.1022
13056/50000 [======>.......................] - ETA: 1s - loss: 0.1023
