Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

27968/50000 [===============>..............] - ETA: 1s - loss: 0.5962
28608/50000 [================>.............] - ETA: 1s - loss: 0.5961
29248/50000 [================>.............] - ETA: 1s - loss: 0.5961
29888/50000 [================>.............] - ETA: 1s - loss: 0.5962
30528/50000 [=================>............] - ETA: 1s - loss: 0.5962
31168/50000 [=================>............] - ETA: 1s - loss: 0.5961
31744/50000 [==================>...........] - ETA: 1s - loss: 0.5960
32384/50000 [==================>...........] - ETA: 1s - loss: 0.5960
32960/50000 [==================>...........] - ETA: 1s - loss: 0.5959
33536/50000 [===================>..........] - ETA: 1s - loss: 0.5958
34176/50000 [===================>..........] - ETA: 1s - loss: 0.5958
34752/50000 [===================>..........] - ETA: 1s - loss: 0.5957
35392/50000 [====================>.........] - ETA: 1s - loss: 0.5957
35968/50000 [====================>.........] - ETA: 1s - loss: 0.5958
36544/50000 [====================>.........] - ETA: 1s - loss: 0.5958
37184/50000 [=====================>........] - ETA: 1s - loss: 0.5958
37760/50000 [=====================>........] - ETA: 1s - loss: 0.5958
38400/50000 [======================>.......] - ETA: 1s - loss: 0.5959
38976/50000 [======================>.......] - ETA: 0s - loss: 0.5959
39552/50000 [======================>.......] - ETA: 0s - loss: 0.5959
40128/50000 [=======================>......] - ETA: 0s - loss: 0.5958
40704/50000 [=======================>......] - ETA: 0s - loss: 0.5959
41280/50000 [=======================>......] - ETA: 0s - loss: 0.5959
41920/50000 [========================>.....] - ETA: 0s - loss: 0.5959
42496/50000 [========================>.....] - ETA: 0s - loss: 0.5958
43072/50000 [========================>.....] - ETA: 0s - loss: 0.5957
43712/50000 [=========================>....] - ETA: 0s - loss: 0.5957
44352/50000 [=========================>....] - ETA: 0s - loss: 0.5957
44928/50000 [=========================>....] - ETA: 0s - loss: 0.5957
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5956
46080/50000 [==========================>...] - ETA: 0s - loss: 0.5956
46656/50000 [==========================>...] - ETA: 0s - loss: 0.5956
47296/50000 [===========================>..] - ETA: 0s - loss: 0.5956
47936/50000 [===========================>..] - ETA: 0s - loss: 0.5956
48512/50000 [============================>.] - ETA: 0s - loss: 0.5957
49152/50000 [============================>.] - ETA: 0s - loss: 0.5956
49792/50000 [============================>.] - ETA: 0s - loss: 0.5957
50000/50000 [==============================] - 5s 95us/step - loss: 0.5957 - val_loss: 0.5984
Epoch 40/50

   64/50000 [..............................] - ETA: 6s - loss: 0.6007
  640/50000 [..............................] - ETA: 4s - loss: 0.5976
 1152/50000 [..............................] - ETA: 4s - loss: 0.5969
 1664/50000 [..............................] - ETA: 4s - loss: 0.5957
 2176/50000 [>.............................] - ETA: 4s - loss: 0.5961
 2688/50000 [>.............................] - ETA: 4s - loss: 0.5969
 3264/50000 [>.............................] - ETA: 4s - loss: 0.5968
 3840/50000 [=>............................] - ETA: 4s - loss: 0.5967
 4352/50000 [=>............................] - ETA: 4s - loss: 0.5970
 4928/50000 [=>............................] - ETA: 4s - loss: 0.5973
 5504/50000 [==>...........................] - ETA: 4s - loss: 0.5964
 6080/50000 [==>...........................] - ETA: 4s - loss: 0.5965
 6656/50000 [==>...........................] - ETA: 4s - loss: 0.5961
 7232/50000 [===>..........................] - ETA: 4s - loss: 0.5962
 7744/50000 [===>..........................] - ETA: 4s - loss: 0.5961
 8256/50000 [===>..........................] - ETA: 4s - loss: 0.5962
 8832/50000 [====>.........................] - ETA: 3s - loss: 0.5962
 9408/50000 [====>.........................] - ETA: 3s - loss: 0.5962
 9920/50000 [====>.........................] - ETA: 3s - loss: 0.5962
10432/50000 [=====>........................] - ETA: 3s - loss: 0.5964
11008/50000 [=====>........................] - ETA: 3s - loss: 0.5964
11584/50000 [=====>........................] - ETA: 3s - loss: 0.5964
12160/50000 [======>.......................] - ETA: 3s - loss: 0.5963
12672/50000 [======>.......................] - ETA: 3s - loss: 0.5963
13184/50000 [======>.......................] - ETA: 3s - loss: 0.5962
13696/50000 [=======>......................] - ETA: 3s - loss: 0.5964
14272/50000 [=======>......................] - ETA: 3s - loss: 0.5962
14848/50000 [=======>......................] - ETA: 3s - loss: 0.5962
15424/50000 [========>.....................] - ETA: 3s - loss: 0.5964
16000/50000 [========>.....................] - ETA: 3s - loss: 0.5963
16576/50000 [========>.....................] - ETA: 3s - loss: 0.5962
17152/50000 [=========>....................] - ETA: 3s - loss: 0.5961
17728/50000 [=========>....................] - ETA: 3s - loss: 0.5961
18304/50000 [=========>....................] - ETA: 3s - loss: 0.5962
18880/50000 [==========>...................] - ETA: 2s - loss: 0.5961
19456/50000 [==========>...................] - ETA: 2s - loss: 0.5962
20032/50000 [===========>..................] - ETA: 2s - loss: 0.5962
20352/50000 [===========>..................] - ETA: 2s - loss: 0.5962
20928/50000 [===========>..................] - ETA: 2s - loss: 0.5961
21568/50000 [===========>..................] - ETA: 2s - loss: 0.5960
22144/50000 [============>.................] - ETA: 2s - loss: 0.5958
22720/50000 [============>.................] - ETA: 2s - loss: 0.5958
23296/50000 [============>.................] - ETA: 2s - loss: 0.5958
23872/50000 [=============>................] - ETA: 2s - loss: 0.5958
24448/50000 [=============>................] - ETA: 2s - loss: 0.5956
24960/50000 [=============>................] - ETA: 2s - loss: 0.5957
25472/50000 [==============>...............] - ETA: 2s - loss: 0.5957
26048/50000 [==============>...............] - ETA: 2s - loss: 0.5958
26624/50000 [==============>...............] - ETA: 2s - loss: 0.5959
27200/50000 [===============>..............] - ETA: 2s - loss: 0.5959
27776/50000 [===============>..............] - ETA: 2s - loss: 0.5960
28288/50000 [===============>..............] - ETA: 2s - loss: 0.5960
28800/50000 [================>.............] - ETA: 2s - loss: 0.5960
29312/50000 [================>.............] - ETA: 1s - loss: 0.5961
29888/50000 [================>.............] - ETA: 1s - loss: 0.5961
30464/50000 [=================>............] - ETA: 1s - loss: 0.5962
30976/50000 [=================>............] - ETA: 1s - loss: 0.5961
31488/50000 [=================>............] - ETA: 1s - loss: 0.5962
32000/50000 [==================>...........] - ETA: 1s - loss: 0.5962
32512/50000 [==================>...........] - ETA: 1s - loss: 0.5962
33088/50000 [==================>...........] - ETA: 1s - loss: 0.5962
33600/50000 [===================>..........] - ETA: 1s - loss: 0.5962
34112/50000 [===================>..........] - ETA: 1s - loss: 0.5962
34624/50000 [===================>..........] - ETA: 1s - loss: 0.5962
35136/50000 [====================>.........] - ETA: 1s - loss: 0.5962
35712/50000 [====================>.........] - ETA: 1s - loss: 0.5962
36288/50000 [====================>.........] - ETA: 1s - loss: 0.5962
36864/50000 [=====================>........] - ETA: 1s - loss: 0.5962
37504/50000 [=====================>........] - ETA: 1s - loss: 0.5963
38080/50000 [=====================>........] - ETA: 1s - loss: 0.5962
38656/50000 [======================>.......] - ETA: 1s - loss: 0.5962
39232/50000 [======================>.......] - ETA: 1s - loss: 0.5963
39808/50000 [======================>.......] - ETA: 0s - loss: 0.5963
40384/50000 [=======================>......] - ETA: 0s - loss: 0.5962
40960/50000 [=======================>......] - ETA: 0s - loss: 0.5961
41536/50000 [=======================>......] - ETA: 0s - loss: 0.5961
42112/50000 [========================>.....] - ETA: 0s - loss: 0.5962
42688/50000 [========================>.....] - ETA: 0s - loss: 0.5962
43264/50000 [========================>.....] - ETA: 0s - loss: 0.5963
43840/50000 [=========================>....] - ETA: 0s - loss: 0.5963
44480/50000 [=========================>....] - ETA: 0s - loss: 0.5964
45056/50000 [==========================>...] - ETA: 0s - loss: 0.5963
45632/50000 [==========================>...] - ETA: 0s - loss: 0.5963
46208/50000 [==========================>...] - ETA: 0s - loss: 0.5963
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5962
47360/50000 [===========================>..] - ETA: 0s - loss: 0.5961
48000/50000 [===========================>..] - ETA: 0s - loss: 0.5961
48640/50000 [============================>.] - ETA: 0s - loss: 0.5961
49216/50000 [============================>.] - ETA: 0s - loss: 0.5961
49792/50000 [============================>.] - ETA: 0s - loss: 0.5961
50000/50000 [==============================] - 5s 101us/step - loss: 0.5961 - val_loss: 0.5955
Epoch 41/50

   64/50000 [..............................] - ETA: 6s - loss: 0.5855
  704/50000 [..............................] - ETA: 4s - loss: 0.5939
 1344/50000 [..............................] - ETA: 4s - loss: 0.5937
 1984/50000 [>.............................] - ETA: 4s - loss: 0.5947
 2560/50000 [>.............................] - ETA: 4s - loss: 0.5940
 3200/50000 [>.............................] - ETA: 4s - loss: 0.5934
 3776/50000 [=>............................] - ETA: 3s - loss: 0.5935
 4352/50000 [=>............................] - ETA: 3s - loss: 0.5934
 4992/50000 [=>............................] - ETA: 3s - loss: 0.5936
 5568/50000 [==>...........................] - ETA: 3s - loss: 0.5935
 6208/50000 [==>...........................] - ETA: 3s - loss: 0.5934
 6784/50000 [===>..........................] - ETA: 3s - loss: 0.5940
 7424/50000 [===>..........................] - ETA: 3s - loss: 0.5944
 8000/50000 [===>..........................] - ETA: 3s - loss: 0.5943
 8640/50000 [====>.........................] - ETA: 3s - loss: 0.5946
 9280/50000 [====>.........................] - ETA: 3s - loss: 0.5948
 9856/50000 [====>.........................] - ETA: 3s - loss: 0.5946
10432/50000 [=====>........................] - ETA: 3s - loss: 0.5945
11072/50000 [=====>........................] - ETA: 3s - loss: 0.5948
11712/50000 [======>.......................] - ETA: 3s - loss: 0.5950
12352/50000 [======>.......................] - ETA: 3s - loss: 0.5952
12992/50000 [======>.......................] - ETA: 3s - loss: 0.5952
13632/50000 [=======>......................] - ETA: 3s - loss: 0.5953
14208/50000 [=======>......................] - ETA: 3s - loss: 0.5954
14848/50000 [=======>......................] - ETA: 3s - loss: 0.5953
15488/50000 [========>.....................] - ETA: 2s - loss: 0.5952
16128/50000 [========>.....................] - ETA: 2s - loss: 0.5953
16768/50000 [=========>....................] - ETA: 2s - loss: 0.5953
17344/50000 [=========>....................] - ETA: 2s - loss: 0.5954
17920/50000 [=========>....................] - ETA: 2s - loss: 0.5955
18560/50000 [==========>...................] - ETA: 2s - loss: 0.5954
19136/50000 [==========>...................] - ETA: 2s - loss: 0.5954
19776/50000 [==========>...................] - ETA: 2s - loss: 0.5954
20416/50000 [===========>..................] - ETA: 2s - loss: 0.5954
21056/50000 [===========>..................] - ETA: 2s - loss: 0.5952
21632/50000 [===========>..................] - ETA: 2s - loss: 0.5954
22208/50000 [============>.................] - ETA: 2s - loss: 0.5955
22848/50000 [============>.................] - ETA: 2s - loss: 0.5956
23488/50000 [=============>................] - ETA: 2s - loss: 0.5955
24128/50000 [=============>................] - ETA: 2s - loss: 0.5954
24768/50000 [=============>................] - ETA: 2s - loss: 0.5955
25344/50000 [==============>...............] - ETA: 2s - loss: 0.5955
25984/50000 [==============>...............] - ETA: 2s - loss: 0.5955
26624/50000 [==============>...............] - ETA: 1s - loss: 0.5955
27264/50000 [===============>..............] - ETA: 1s - loss: 0.5956
27904/50000 [===============>..............] - ETA: 1s - loss: 0.5956
28544/50000 [================>.............] - ETA: 1s - loss: 0.5955
29184/50000 [================>.............] - ETA: 1s - loss: 0.5955
29760/50000 [================>.............] - ETA: 1s - loss: 0.5956
30400/50000 [=================>............] - ETA: 1s - loss: 0.5956
30976/50000 [=================>............] - ETA: 1s - loss: 0.5956
31552/50000 [=================>............] - ETA: 1s - loss: 0.5957
32192/50000 [==================>...........] - ETA: 1s - loss: 0.5957
32832/50000 [==================>...........] - ETA: 1s - loss: 0.5958
33472/50000 [===================>..........] - ETA: 1s - loss: 0.5958
34112/50000 [===================>..........] - ETA: 1s - loss: 0.5958
34752/50000 [===================>..........] - ETA: 1s - loss: 0.5958
35328/50000 [====================>.........] - ETA: 1s - loss: 0.5957
35968/50000 [====================>.........] - ETA: 1s - loss: 0.5956
36608/50000 [====================>.........] - ETA: 1s - loss: 0.5956
37248/50000 [=====================>........] - ETA: 1s - loss: 0.5956
37888/50000 [=====================>........] - ETA: 1s - loss: 0.5957
38528/50000 [======================>.......] - ETA: 0s - loss: 0.5957
39104/50000 [======================>.......] - ETA: 0s - loss: 0.5957
39680/50000 [======================>.......] - ETA: 0s - loss: 0.5957
40320/50000 [=======================>......] - ETA: 0s - loss: 0.5958
